"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2011-05-01 00:00","2011","05","01","00:00"," ","9.5","","2.3","","61","","2","","4","","25.0","","102.07","","","","","","Clear"
"2011-05-01 01:00","2011","05","01","01:00"," ","8.8","","1.9","","62","","4","","13","","25.0","","102.10","","","","","","Clear"
"2011-05-01 02:00","2011","05","01","02:00"," ","7.7","","1.2","","63","","3","","13","","25.0","","102.12","","","","","","Clear"
"2011-05-01 03:00","2011","05","01","03:00"," ","6.7","","1.0","","67","","2","","13","","25.0","","102.19","","","","","","Clear"
"2011-05-01 04:00","2011","05","01","04:00"," ","5.5","","0.6","","71","","2","","15","","25.0","","102.22","","","","","","Clear"
"2011-05-01 05:00","2011","05","01","05:00"," ","5.3","","0.8","","73","","4","","13","","48.3","","102.22","","","","","","Clear"
"2011-05-01 06:00","2011","05","01","06:00"," ","7.2","","2.1","","70","","3","","9","","48.3","","102.26","","","","","","Mainly Clear"
"2011-05-01 07:00","2011","05","01","07:00"," ","10.3","","2.5","","58","","6","","9","","48.3","","102.28","","","","","","Clear"
"2011-05-01 08:00","2011","05","01","08:00"," ","12.7","","-1.0","","39","","8","","15","","48.3","","102.26","","","","","","Mainly Clear"
"2011-05-01 09:00","2011","05","01","09:00"," ","14.3","","-1.6","","33","","9","","19","","48.3","","102.24","","","","","","Mainly Clear"
"2011-05-01 10:00","2011","05","01","10:00"," ","15.2","","-1.9","","31","","10","","15","","48.3","","102.21","","","","","","Mainly Clear"
"2011-05-01 11:00","2011","05","01","11:00"," ","16.3","","-2.1","","28","","9","","19","","48.3","","102.12","","","","","","Mostly Cloudy"
"2011-05-01 12:00","2011","05","01","12:00"," ","17.5","","-0.4","","30","","7","","13","","48.3","","102.10","","","","","","Mostly Cloudy"
"2011-05-01 13:00","2011","05","01","13:00"," ","19.1","","-0.9","","26","","14","","15","","48.3","","102.01","","","","","","Mostly Cloudy"
"2011-05-01 14:00","2011","05","01","14:00"," ","19.2","","-4.8","","19","","11","","11","","48.3","","101.93","","","","","","Cloudy"
"2011-05-01 15:00","2011","05","01","15:00"," ","20.1","","-3.1","","21","","9","","19","","48.3","","101.85","","","","","","Cloudy"
"2011-05-01 16:00","2011","05","01","16:00"," ","20.1","","-3.1","","21","","11","","6","","48.3","","101.80","","","","","","Mostly Cloudy"
"2011-05-01 17:00","2011","05","01","17:00"," ","20.6","","-2.5","","21","","9","","20","","48.3","","101.65","","","","","","Mainly Clear"
"2011-05-01 18:00","2011","05","01","18:00"," ","19.7","","-3.0","","21","","10","","20","","48.3","","101.58","","","","","","Mainly Clear"
"2011-05-01 19:00","2011","05","01","19:00"," ","18.6","","-1.4","","26","","10","","11","","48.3","","101.55","","","","","","Mostly Cloudy"
"2011-05-01 20:00","2011","05","01","20:00"," ","18.0","","-1.2","","27","","10","","7","","25.0","","101.61","","","","","","Cloudy"
"2011-05-01 21:00","2011","05","01","21:00"," ","17.0","","-0.8","","30","","9","","6","","25.0","","101.66","","","","","","Cloudy"
"2011-05-01 22:00","2011","05","01","22:00"," ","16.9","","-0.8","","30","","8","","6","","25.0","","101.60","","","","","","Cloudy"
"2011-05-01 23:00","2011","05","01","23:00"," ","14.2","","1.4","","42","","11","","4","","25.0","","101.58","","","","","","Cloudy"
"2011-05-02 00:00","2011","05","02","00:00"," ","13.2","","1.9","","46","","12","","7","","25.0","","101.57","","","","","","Cloudy"
"2011-05-02 01:00","2011","05","02","01:00"," ","13.1","","2.7","","49","","13","","13","","25.0","","101.49","","","","","","Mostly Cloudy"
"2011-05-02 02:00","2011","05","02","02:00"," ","13.2","","1.8","","46","","15","","22","","25.0","","101.49","","","","","","Mostly Cloudy"
"2011-05-02 03:00","2011","05","02","03:00"," ","13.3","","1.5","","45","","15","","28","","25.0","","101.43","","","","","","Cloudy"
"2011-05-02 04:00","2011","05","02","04:00"," ","12.2","","2.5","","51","","15","","28","","25.0","","101.41","","","","","","Cloudy"
"2011-05-02 05:00","2011","05","02","05:00"," ","12.0","","3.2","","55","","15","","15","","48.3","","101.54","","","","","","Cloudy"
"2011-05-02 06:00","2011","05","02","06:00"," ","12.4","","3.8","","56","","14","","19","","48.3","","101.57","","","","","","Mostly Cloudy"
"2011-05-02 07:00","2011","05","02","07:00"," ","12.4","","4.7","","59","","15","","26","","24.1","","101.59","","","","","","Cloudy"
"2011-05-02 08:00","2011","05","02","08:00"," ","13.0","","5.4","","60","","16","","13","","24.1","","101.60","","","","","","Cloudy"
"2011-05-02 09:00","2011","05","02","09:00"," ","13.8","","5.9","","59","","13","","22","","24.1","","101.43","","","","","","Cloudy"
"2011-05-02 10:00","2011","05","02","10:00"," ","14.6","","6.0","","56","","14","","13","","24.1","","101.45","","","","","","Cloudy"
"2011-05-02 11:00","2011","05","02","11:00"," ","14.4","","6.0","","57","","14","","20","","24.1","","101.34","","","","","","Cloudy"
"2011-05-02 12:00","2011","05","02","12:00"," ","15.0","","6.4","","56","","15","","20","","24.1","","101.22","","","","","","Cloudy"
"2011-05-02 13:00","2011","05","02","13:00"," ","15.4","","7.8","","60","","15","","11","","24.1","","101.17","","","","","","Cloudy"
"2011-05-02 14:00","2011","05","02","14:00"," ","16.6","","8.0","","57","","13","","11","","24.1","","101.08","","","","","","Cloudy"
"2011-05-02 15:00","2011","05","02","15:00"," ","17.6","","8.4","","55","","13","","6","","24.1","","101.02","","","","","","Rain"
"2011-05-02 16:00","2011","05","02","16:00"," ","17.7","","9.0","","57","","28","","19","","24.1","","101.06","","","","","","Cloudy"
"2011-05-02 17:00","2011","05","02","17:00"," ","16.4","","10.2","","67","","26","","13","","19.3","","101.17","","","","","","Rain"
"2011-05-02 18:00","2011","05","02","18:00"," ","14.4","","11.3","","82","","23","","17","","16.1","","101.22","","","","","","Rain"
"2011-05-02 19:00","2011","05","02","19:00"," ","13.2","","12.0","","92","","24","","15","","4.8","","101.30","","","","","","Drizzle,Fog"
"2011-05-02 20:00","2011","05","02","20:00"," ","13.8","","12.2","","90","","24","","13","","25.0","","101.35","","","","","","Cloudy"
"2011-05-02 21:00","2011","05","02","21:00"," ","13.5","","11.6","","88","","26","","20","","25.0","","101.45","","","","","","Cloudy"
"2011-05-02 22:00","2011","05","02","22:00"," ","12.1","","10.2","","88","","28","","22","","25.0","","101.53","","","","","","Mainly Clear"
"2011-05-02 23:00","2011","05","02","23:00"," ","11.7","","9.7","","88","","27","","17","","25.0","","101.55","","","","","","Mostly Cloudy"
"2011-05-03 00:00","2011","05","03","00:00"," ","11.0","","8.9","","87","","26","","24","","25.0","","101.59","","","","","","Mostly Cloudy"
"2011-05-03 01:00","2011","05","03","01:00"," ","9.4","","7.1","","86","","25","","22","","25.0","","101.66","","","","","","Mostly Cloudy"
"2011-05-03 02:00","2011","05","03","02:00"," ","8.5","","6.4","","87","","25","","13","","25.0","","101.63","","","","","","Mostly Cloudy"
"2011-05-03 03:00","2011","05","03","03:00"," ","8.5","","6.4","","87","","23","","11","","25.0","","101.69","","","","","","Mostly Cloudy"
"2011-05-03 04:00","2011","05","03","04:00"," ","8.2","","6.1","","87","","22","","9","","25.0","","101.68","","","","","","Cloudy"
"2011-05-03 05:00","2011","05","03","05:00"," ","8.0","","5.7","","85","","22","","17","","24.1","","101.77","","","","","","Cloudy"
"2011-05-03 06:00","2011","05","03","06:00"," ","8.4","","6.1","","85","","28","","11","","24.1","","101.83","","","","","","Cloudy"
"2011-05-03 07:00","2011","05","03","07:00"," ","9.1","","6.3","","83","","30","","9","","24.1","","101.87","","","","","","Cloudy"
"2011-05-03 08:00","2011","05","03","08:00"," ","10.6","","6.8","","77","","1","","9","","24.1","","101.79","","","","","","Cloudy"
"2011-05-03 09:00","2011","05","03","09:00"," ","10.9","","6.5","","74","","6","","7","","24.1","","101.75","","","","","","Cloudy"
"2011-05-03 10:00","2011","05","03","10:00"," ","11.2","","5.3","","67","","5","","15","","24.1","","101.67","","","","","","Cloudy"
"2011-05-03 11:00","2011","05","03","11:00"," ","11.2","","6.7","","74","","4","","13","","24.1","","101.65","","","","","","Rain"
"2011-05-03 12:00","2011","05","03","12:00"," ","10.3","","7.6","","83","","35","","13","","16.1","","101.68","","","","","","Rain"
"2011-05-03 13:00","2011","05","03","13:00"," ","10.1","","8.1","","87","","3","","17","","8.0","","101.57","","","","","","Rain,Fog"
"2011-05-03 14:00","2011","05","03","14:00"," ","9.9","","8.0","","88","","4","","13","","9.7","","101.50","","","","","","Rain,Fog"
"2011-05-03 15:00","2011","05","03","15:00"," ","9.7","","8.0","","89","","4","","15","","9.7","","101.38","","","","","","Rain,Fog"
"2011-05-03 16:00","2011","05","03","16:00"," ","9.6","","7.2","","85","","5","","17","","11.3","","101.31","","","","","","Rain"
"2011-05-03 17:00","2011","05","03","17:00"," ","9.4","","7.2","","86","","5","","19","","12.9","","101.19","","","","","","Rain"
"2011-05-03 18:00","2011","05","03","18:00"," ","9.2","","7.9","","92","","2","","20","","9.7","","101.11","","","","","","Rain"
"2011-05-03 19:00","2011","05","03","19:00"," ","8.7","","7.4","","92","","2","","15","","3.2","","101.04","","","","","","Rain,Fog"
"2011-05-03 20:00","2011","05","03","20:00"," ","8.9","","7.7","","92","","2","","19","","6.4","","100.98","","","","","","Rain,Fog"
"2011-05-03 21:00","2011","05","03","21:00"," ","8.8","","7.8","","93","","3","","19","","6.4","","100.90","","","","","","Rain,Fog"
"2011-05-03 22:00","2011","05","03","22:00"," ","8.9","","7.9","","93","","5","","13","","6.4","","100.88","","","","","","Rain,Fog"
"2011-05-03 23:00","2011","05","03","23:00"," ","8.8","","7.8","","93","","36","","13","","9.7","","100.88","","","","","","Rain,Fog"
"2011-05-04 00:00","2011","05","04","00:00"," ","8.6","","7.6","","93","","36","","13","","12.9","","100.86","","","","","","Rain"
"2011-05-04 01:00","2011","05","04","01:00"," ","8.1","","7.0","","93","","33","","13","","12.9","","100.91","","","","","","Rain"
"2011-05-04 02:00","2011","05","04","02:00"," ","7.7","","6.8","","94","","32","","11","","12.9","","100.89","","","","","","Rain"
"2011-05-04 03:00","2011","05","04","03:00"," ","7.7","","6.4","","91","","33","","9","","19.3","","100.87","","","","","","Drizzle"
"2011-05-04 04:00","2011","05","04","04:00"," ","7.2","","5.8","","91","","33","","7","","25.0","","100.86","","","","","","Rain"
"2011-05-04 05:00","2011","05","04","05:00"," ","7.1","","5.5","","90","","31","","7","","24.1","","100.96","","","","","","Cloudy"
"2011-05-04 06:00","2011","05","04","06:00"," ","7.2","","5.6","","90","","27","","7","","6.4","","101.04","","","","","","Drizzle,Fog"
"2011-05-04 07:00","2011","05","04","07:00"," ","6.1","","4.9","","92","","32","","15","","4.8","","101.10","","","","","","Drizzle,Fog"
"2011-05-04 08:00","2011","05","04","08:00"," ","6.2","","4.8","","91","","34","","7","","4.8","","101.11","","","","","","Rain,Fog"
"2011-05-04 09:00","2011","05","04","09:00"," ","6.0","","4.8","","92","","33","","15","","4.8","","101.16","","","","","","Rain,Fog"
"2011-05-04 10:00","2011","05","04","10:00"," ","6.6","","5.1","","90","","30","","11","","16.1","","101.16","","","","","","Drizzle"
"2011-05-04 11:00","2011","05","04","11:00"," ","6.4","","5.1","","91","","31","","13","","12.9","","101.12","","","","","","Drizzle"
"2011-05-04 12:00","2011","05","04","12:00"," ","7.1","","4.4","","83","","34","","6","","24.1","","101.11","","","","","","Rain"
"2011-05-04 13:00","2011","05","04","13:00"," ","7.1","","5.2","","88","","25","","11","","24.1","","101.19","","","","","","Rain"
"2011-05-04 14:00","2011","05","04","14:00"," ","7.8","","5.3","","84","","","","0","","12.9","","101.17","","","","","","Rain"
"2011-05-04 15:00","2011","05","04","15:00"," ","7.7","","4.9","","82","","34","","11","","12.9","","101.18","","","","","","Rain"
"2011-05-04 16:00","2011","05","04","16:00"," ","8.0","","5.6","","85","","33","","9","","24.1","","101.13","","","","","","Rain"
"2011-05-04 17:00","2011","05","04","17:00"," ","8.1","","5.1","","81","","34","","17","","16.1","","101.16","","","","","","Rain"
"2011-05-04 18:00","2011","05","04","18:00"," ","7.6","","5.2","","85","","31","","7","","24.1","","101.22","","","","","","Rain"
"2011-05-04 19:00","2011","05","04","19:00"," ","7.2","","5.6","","90","","31","","9","","24.1","","101.21","","","","","","Rain"
"2011-05-04 20:00","2011","05","04","20:00"," ","7.0","","5.8","","92","","32","","9","","25.0","","101.22","","","","","","Rain"
"2011-05-04 21:00","2011","05","04","21:00"," ","7.5","","4.2","","80","","35","","20","","25.0","","101.24","","","","","","Rain"
"2011-05-04 22:00","2011","05","04","22:00"," ","7.4","","4.1","","80","","34","","22","","25.0","","101.22","","","","","","Rain"
"2011-05-04 23:00","2011","05","04","23:00"," ","7.2","","3.9","","80","","35","","17","","25.0","","101.22","","","","","","Rain"
"2011-05-05 00:00","2011","05","05","00:00"," ","7.2","","3.4","","77","","35","","22","","25.0","","101.18","","","","","","Rain"
"2011-05-05 01:00","2011","05","05","01:00"," ","6.8","","3.4","","79","","36","","20","","25.0","","101.13","","","","","","Rain"
"2011-05-05 02:00","2011","05","05","02:00"," ","6.5","","3.0","","78","","1","","17","","25.0","","101.09","","","","","","Rain"
"2011-05-05 03:00","2011","05","05","03:00"," ","6.5","","2.0","","73","","36","","19","","25.0","","101.07","","","","","","Cloudy"
"2011-05-05 04:00","2011","05","05","04:00"," ","6.2","","2.1","","75","","36","","17","","19.3","","101.05","","","","","","Rain"
"2011-05-05 05:00","2011","05","05","05:00"," ","5.6","","2.6","","81","","35","","15","","24.1","","101.02","","","","","","Rain"
"2011-05-05 06:00","2011","05","05","06:00"," ","5.3","","2.6","","83","","35","","19","","24.1","","101.02","","","","","","Rain"
"2011-05-05 07:00","2011","05","05","07:00"," ","4.9","","2.6","","85","","35","","20","","24.1","","101.00","","","","","","Rain"
"2011-05-05 08:00","2011","05","05","08:00"," ","4.7","","2.5","","86","","35","","22","","24.1","","100.98","","","","","","Rain"
"2011-05-05 09:00","2011","05","05","09:00"," ","5.1","","3.0","","86","","36","","24","","12.9","","100.94","","","","","","Rain"
"2011-05-05 10:00","2011","05","05","10:00"," ","5.5","","3.5","","87","","34","","22","","16.1","","100.91","","","","","","Rain"
"2011-05-05 11:00","2011","05","05","11:00"," ","5.5","","3.2","","85","","34","","22","","12.9","","100.88","","","","","","Rain"
"2011-05-05 12:00","2011","05","05","12:00"," ","5.8","","3.6","","86","","34","","22","","12.9","","100.84","","","","","","Rain"
"2011-05-05 13:00","2011","05","05","13:00"," ","5.8","","3.3","","84","","34","","28","","16.1","","100.81","","","","","","Rain"
"2011-05-05 14:00","2011","05","05","14:00"," ","6.1","","3.6","","84","","33","","19","","16.1","","100.77","","","","","","Rain"
"2011-05-05 15:00","2011","05","05","15:00"," ","6.5","","3.5","","81","","32","","22","","24.1","","100.73","","","","","","Rain"
"2011-05-05 16:00","2011","05","05","16:00"," ","6.7","","4.2","","84","","31","","20","","24.1","","100.71","","","","","","Rain"
"2011-05-05 17:00","2011","05","05","17:00"," ","6.4","","3.4","","81","","33","","17","","24.1","","100.72","","","","","","Rain"
"2011-05-05 18:00","2011","05","05","18:00"," ","6.4","","2.5","","76","","33","","20","","24.1","","100.71","","","","","","Rain"
"2011-05-05 19:00","2011","05","05","19:00"," ","5.8","","2.5","","79","","32","","15","","24.1","","100.67","","","","","","Rain"
"2011-05-05 20:00","2011","05","05","20:00"," ","5.7","","1.5","","74","","34","","20","","25.0","","100.59","","","","","","Cloudy"
"2011-05-05 21:00","2011","05","05","21:00"," ","5.1","","0.9","","74","","31","","19","","25.0","","100.58","","","","","","Cloudy"
"2011-05-05 22:00","2011","05","05","22:00"," ","4.8","","0.8","","75","","30","","13","","25.0","","100.52","","","","","","Cloudy"
"2011-05-05 23:00","2011","05","05","23:00"," ","5.1","","1.0","","75","","26","","15","","25.0","","100.48","","","","","","Cloudy"
"2011-05-06 00:00","2011","05","06","00:00"," ","5.0","","1.3","","77","","27","","20","","25.0","","100.44","","","","","","Cloudy"
"2011-05-06 01:00","2011","05","06","01:00"," ","4.9","","1.0","","76","","27","","22","","25.0","","100.38","","","","","","Cloudy"
"2011-05-06 02:00","2011","05","06","02:00"," ","5.0","","0.7","","74","","29","","17","","25.0","","100.37","","","","","","Cloudy"
"2011-05-06 03:00","2011","05","06","03:00"," ","5.3","","0.2","","70","","27","","13","","25.0","","100.34","","","","","","Cloudy"
"2011-05-06 04:00","2011","05","06","04:00"," ","4.9","","0.4","","73","","26","","15","","25.0","","100.34","","","","","","Cloudy"
"2011-05-06 05:00","2011","05","06","05:00"," ","4.5","","1.0","","78","","24","","11","","25.0","","100.32","","","","","","Mostly Cloudy"
"2011-05-06 06:00","2011","05","06","06:00"," ","5.4","","1.1","","74","","25","","20","","48.3","","100.36","","","","","","Mostly Cloudy"
"2011-05-06 07:00","2011","05","06","07:00"," ","6.1","","1.3","","71","","23","","13","","48.3","","100.35","","","","","","Mostly Cloudy"
"2011-05-06 08:00","2011","05","06","08:00"," ","7.3","","2.4","","71","","20","","13","","48.3","","100.35","","","","","","Mostly Cloudy"
